ID,Group ID,Question,Grade 1,Grade 2,Column_type,Difference,Authors,Year,Title,Venue,Pages,Publisher,DOI,Link,Type,Common Ground
25,2,P2-Q10,5.0,1.0,Ordinal,Extreme,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,3
25,2,P2-Q11,2.0,4.0,Ordinal,Moderate,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,3
25,2,P2-Q12,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P2-Q13,3.0,5.0,Ordinal,Moderate,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P2-Q14,3.0,4.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P2-Q2,4.0,1.0,Ordinal,Extreme,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P2-Q3,3.0,1.0,Ordinal,Moderate,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P2-Q4,5.0,5.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,5
25,2,P2-Q5,4.0,5.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P2-Q6,5.0,5.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,5
25,2,P2-Q7,4.0,5.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P2-Q8,4.0,5.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P2-Q9,4.0,5.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P3-20,,4.0,,N/A,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4.0
25,2,P3-Q1,2.0,1.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q10,2.0,2.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q11,1.0,1.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,1
25,2,P3-Q12,2.0,1.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q13,1.0,0.0,Yes/No,Extreme,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.5
25,2,P3-Q14,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q15,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q16,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q17,0.0,,Yes/No,N/A,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q18,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q19,0.0,0.0,Yes/No,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,0.0
25,2,P3-Q2,1.0,2.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q20,3.0,,Ordinal,N/A,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,3.0
25,2,P3-Q3,1.0,1.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,1
25,2,P3-Q4,1.0,1.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,1
25,2,P3-Q5,3.0,2.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q6,4.0,1.0,Ordinal,Extreme,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,2
25,2,P3-Q7,4.0,5.0,Ordinal,Negligeable,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,4
25,2,P3-Q8,1.0,5.0,Ordinal,Extreme,Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,3
25,2,P3-Q9,1.0,1.0,Ordinal,None (Identical),Wenzhuo Yang; Zhaowei Chu; Jiani Fan; Ziyao Liu; Kwok-Yan Lam,2023,A Practical Intrusion Detection System Trained on Ambiguously Labeled Data for Enhancing IIoT Security %@ 9798400700903,Proceedings of the 9th ACM Cyber-Physical System Security Workshop,14–23,Association for Computing Machinery,10.1145/3592538.3594270,https://doi-org.proxy.bib.uottawa.ca/10.1145/3592538.3594270,Conference Paper,1
26,2,P1-Q1,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P1-Q10,"['Recall', 'F1-Score']","['FPR', 'ROC', 'Precision', 'Recall', 'F1-Score']",Categorical,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,"['ROC', 'Precision', 'F1-Score', 'FPR', 'Recall']"
26,2,P1-Q2,1.0,2.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P1-Q3,1.0,1.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1.0
26,2,P1-Q4,2.0,2.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P1-Q5,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P1-Q6,"['Accuracy', 'FPR']",['Accuracy'],Categorical,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,"['FPR', 'Accuracy']"
26,2,P1-Q7,80.85,85.92,Numeric,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,85.92
26,2,P1-Q8,4.0,4.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P1-Q9,0.0,1.0,Yes/No,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.5
26,2,P2-Q1,2.0,3.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P2-Q10,4.0,2.0,Ordinal,Moderate,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,3
26,2,P2-Q11,2.0,3.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,2
26,2,P2-Q12,0.0,0.0,Yes/No,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,0.0
26,2,P2-Q13,3.0,5.0,Ordinal,Moderate,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P2-Q14,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P2-Q2,3.0,4.0,Ordinal,Negligeable,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P2-Q3,1.0,1.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,1
26,2,P2-Q4,5.0,5.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,5
26,2,P2-Q5,3.0,5.0,Ordinal,Moderate,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P2-Q6,2.0,5.0,Ordinal,Extreme,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P2-Q7,4.0,4.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,4
26,2,P2-Q8,3.0,3.0,Ordinal,None (Identical),Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,3
26,2,P2-Q9,2.0,4.0,Ordinal,Moderate,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,3
26,2,P3-20,,5.0,,N/A,Chaitra H P Khushi; Pradhiksha Nandini Sivaraman; Prasad Honnavalli,2021,Cloud-based Network Intrusion Detection System using Deep Learning %@ 9781450384186,The 7th Annual International Conference on Arab Women in Computing in Conjunction with the 2nd Forum of Women in Research,Article 5,Association for Computing Machinery Archana,10.1145/3485557.3485562,https://doi-org.proxy.bib.uottawa.ca/10.1145/3485557.3485562,Conference Paper,5.0
